#{"t_start": 1686081766.938324, "env_id": null}
r,l,t
1.005,6,49.893245
1.005,6,49.904683
1.005,6,49.915653
1.005,6,49.926624
1.005,6,49.937595
1.004,5,49.947568
1.005,6,49.958539
1.004,5,49.967515
1.004,5,49.977488
1.004,5,49.987461
1.004,5,49.996328
1.004,5,50.006298
1.004,5,50.015274
1.005,6,50.026244
1.004,5,50.036218
1.004,5,50.047188
1.005,6,50.058158
1.005,6,50.069129
1.004,5,50.078106
1.004,5,50.088079
1.004,5,50.097173
1.004,5,50.106452
1.004,5,50.115458
1.004,5,50.125401
1.004,5,50.134377
1.004,5,50.144351
1.004,5,50.153326
1.004,5,50.163301
1.003,4,50.171279
1.003,4,50.17826
1.004,5,50.188258
1.004,5,50.197234
1.003,4,50.205188
1.003,4,50.213166
1.003,4,50.221145
1.003,4,50.229125
1.004,5,50.238101
1.003,4,50.246079
1.003,4,50.254057
1.003,4,50.262036
1.003,4,50.269021
1.004,5,50.277993
1.004,5,50.286998
1.004,5,50.296943
1.004,5,50.30592
1.004,5,50.315892
1.004,5,50.324867
1.004,5,50.334841
1.004,5,50.344814
1.004,5,50.353791
1.003,4,50.361769
1.003,4,50.369749
1.003,4,50.37749
1.003,4,50.386479
1.003,4,50.393439
1.004,5,50.403438
1.004,5,50.41239
1.004,5,50.421364
1.004,5,50.431338
1.004,5,50.441335
1.005,6,50.453164
1.007,8,50.467099
1.007,8,50.482058
1.006,7,50.495052
1.005,6,50.506917
1.005,6,50.517888
1.005,6,50.530878
1.006,7,50.543819
1.006,7,50.557782
1.006,7,50.569763
1.006,7,50.583093
1.006,7,50.596921
1.005,6,50.608888
1.005,6,50.619859
1.005,6,50.63083
1.005,6,50.642797
1.005,6,50.653769
1.005,6,50.665761
1.004,5,50.674712
1.004,5,50.684535
1.004,5,50.694508
1.004,5,50.703908
1.004,5,50.712885
1.004,5,50.722858
1.004,5,50.732857
1.004,5,50.742805
1.004,5,50.75178
1.004,5,50.761754
1.004,5,50.77073
1.004,5,50.780315
1.004,5,50.78929
1.004,5,50.799264
1.004,5,50.810235
1.004,5,50.820208
1.004,5,50.829184
1.004,5,50.839158
1.004,5,50.848134
1.004,5,50.85711
1.004,5,50.86611
1.004,5,50.876059
1.004,5,50.885034
1.005,6,50.897003
1.005,6,50.907973
1.005,6,50.918944
1.004,5,50.928942
1.004,5,50.937893
1.004,5,50.947866
1.004,5,50.957864
1.004,5,50.966817
1.004,5,50.976821
1.004,5,50.9856
1.004,5,50.996496
1.004,5,51.007532
1.004,5,51.016859
1.004,5,51.026099
1.003,4,51.035074
1.004,5,51.04403
1.004,5,51.053999
1.004,5,51.062975
1.004,5,51.071951
1.004,5,51.080927
1.003,4,51.089928
1.003,4,51.097882
1.003,4,51.10586
1.003,4,51.114836
1.003,4,51.123812
1.003,4,51.131791
1.003,4,51.140766
1.004,5,51.151737
1.005,6,51.163705
1.005,6,51.175673
1.005,6,51.186308
1.004,5,51.197251
1.005,6,51.208222
1.004,5,51.217197
1.004,5,51.227173
1.004,5,51.237144
1.004,5,51.248116
1.004,5,51.258116
1.005,6,51.269086
1.004,5,51.278035
1.005,6,51.290028
1.005,6,51.300534
1.006,7,51.315494
1.006,7,51.328484
1.006,7,51.341424
1.008,9,51.358379
1.008,9,51.375335
1.008,9,51.392289
1.006,7,51.405254
1.005,6,51.416224
1.005,6,51.427196
1.006,7,51.441185
1.005,6,51.452129
1.005,6,51.464097
1.005,6,51.475068
1.005,6,51.486038
1.004,5,51.496036
1.004,5,51.505018
1.004,5,51.513994
1.004,5,51.523968
1.004,5,51.532944
1.004,5,51.541924
1.004,5,51.55192
1.004,5,51.56087
1.003,4,51.568849
1.003,4,51.575829
1.003,4,51.584805
1.003,4,51.591786
1.003,4,51.599788
1.003,4,51.607766
1.003,4,51.615745
1.004,5,51.624721
1.004,5,51.634694
1.004,5,51.644668
1.004,5,51.654642
1.005,6,51.666609
1.005,6,51.678189
1.005,6,51.68916
1.005,6,51.700495
1.005,6,51.711465
1.005,6,51.723434
1.005,6,51.733408
1.005,6,51.74438
1.005,6,51.757343
1.005,6,51.768314
1.007,8,51.783304
1.007,8,51.799262
1.007,8,51.815247
1.008,9,51.834167
1.016,17,51.868077
1.007,8,51.885059
1.006,7,51.899485
1.005,6,51.912475
1.005,6,51.924418
1.006,7,51.937384
1.005,6,51.950373
